new_org_id;organisationName;organisationShortName;organizationUrl;REGION_Level_NUTS_3;country;street;city;postCode;provincia
7d381d5d30fe3ffdbfa80bfa6245a922;EIDIKOS LOGARIASMOS KONDYLION EREUNAS PANEPISTIMIOU DYTIKIS MAKEDONIAS;;http://www.uowm.gr;;EL;PARKO AGIOU DIMITRIOU;KOZANI;;
6caf02f123036a9a35a6c75f92ccfc80;EIDIKOS LOGARIASMOS TEI MESOLONGIOU;TEI OF MESOLONGHI;http://www.teimes.gr;;EL;Nea Ktiria;MESOLONGI;;
1de3d5b3581e69211c403cfcc7e17a5c;EIFER EUROPAISCHES INSTITUT FUR ENERGIEFORSCHUNG EDF KIT EWIV;EIFER;;;DE;EMMY NOETHER STRASSE 11;KARLSRUHE;;
3d67a7fa779f5251c258f592fb32d6c9;EIFFAGE CONSTRUCTION METALLIQUE SAS;ECM;;;FR;RUE DE SEINE;COLOMBES;;
753d43b9baba685d7434e32d56aa49de;EIFFAGE RAIL GMBH;ER;http://www.heitkamprail.de;;DE;Hernerstrasse 299;Bochum;;
cd7fc6f4c205a8c0c139e5d1b039b334;EIGEN VERMOGEN FLANDERS HYDRAULICS;EVFH;;;BE;BERCHEMLEI 115;ANTWERPEN;;
6aff8e98a46f65cbaa11aa05e9da951e;EIGEN VERMOGEN VAN HET INSTITUUT VOOR LANDBOUW EN VISSERIJONDERZOEK;EV-ILVO;http://www.ilvo.vlaanderen.be;;BE;Burgemeester van Gansberghelaan 96;Merelbeke;1;
929a7a45bdf7c0606b7af6f3966e06d5;EIGEN VERMOGEN VAN HET INSTITUUT VOOR NATUUR EN BOSONDERZOEK;EV INBO;http://www.inbo.be;;BE;KLINIEKSTRAAT;BRUSSEL;;
877cbd23c4174e47a7e3319b41d75aea;EIGHT19 LIMITED;EIGHT19;http://www.eight19.com;;UK;MILTON ROAD CAMBRIDGE SCIENCE;CAMBRIDGE;;
b93d51bfbe8aef40cc0dd24cdd222e3c;EIJKELKAMP AGRISEARCH EQUIPMENT BV;EK;;;NL;NIJVERHEIDSSTRAAT;GIESBEEK;;
7dc76ca06f56fdef937994151cec5b6e;EIJKMAN INSTITUTE FOR MOLECULAR BIOLOGY;EI;http://www.eijkman.go.id;;ID;JALAN DIPONEGORO 69;JAKARTA;;
9ee5e8ef2637a1c3e9824a458aaf76e5;EIKA UAB;EIKA;http://www.eika.lt;;LT;GOSTAUTO GATVE 40A;VILNIUS;;
5b113d3e64a56795b41d1411da3d2de7;EILENBURGER ELEKTROLYSE UND UMWELTTECHNIK GMBH;;;;DE;Friedrich-Engelhorn-Str.;EILENBURG;1328;
522e4ac7a8f9a33e249024b7d40b4af8;EINAT FOOD INDUSTRIES AGRICULTURAL COOPERATIVE SOCIETY LTD;EFI;http://www.einatfood.co.il;;IL;KIBUTZ EINAT;KIBUTZ EINAT;;
0d5077f2ac6286088734e3ae5c74e52b;EIPC SERVICES BV;EIPC;;;NL;HERTOGSINGEL 49 B;MAASTRICHT;;
8a6bd5172c4c437b93c3f9ec3fe9dc91;EIR SYMVOULOI ANAPTYXIS ETAIREIA PERIORISMENIS EFTHYNIS;EIR;http://www.eir.gr;;EL;VATATZI 69;ATHINA;;
dc697f6e1613ad9ef93eee90b977f134;EIRC CONSULTING PRIVATE LIMITED;;;;IN;Haudin Road;BANGALORE;;
e6fd16fbe73de29d88b405ae6e1dd4a2;EIREBLOC LIMITED;EIREBLOC;;;IE;Lissarda, Macroom;CORK;;
ed3f492084ba4e55e55ea2f35a8d3f32;EIRECOMPOSITES TEORANTA;EIRE;http://www.eirecomposites.com;;IE;UDARAS INDUSTRIAL ESTATE;INVERIN;;
6d4bbc94e21c952bf45a016383c0b488;EIRGEN PHARMA LIMITED;EIRGEN;http://www.eirgen.com;;IE;Old Kilmeaden Road UNIT;WATERFORD;;
824d67634b5c827f38db93d724707c81;EIRGRID PLC;EIRGRID;;;IE;Lower Fitzwilliam Street 27;DUBLIN 2;;
2b651f1a23d26f7ae2de2824fb196411;EIRMA EUROPE AISBL;EIRMA;http://www.eirma.org;;BE;Rue de la Loi 81A;BRUXELLES;;
9ac45dd7e3277b34e94762697e1e5359;EIS AFRICA, A NETWORK FOR THE CO OPERATIVE MANAGEMENT OF ENVIRONMENTAL INFORMATION;;http://www.eis-africa.org;;ZA;CSIR Campus Meiring Naude Road, Brummeria Pretoria 1;PRETORIA;PostnetSuite156;
b1c46d0d3ed16fe86edd98fcd0a581cf;EISCAT SCIENTIFIC ASSOCIATION;EISCAT;;;SE;;;;
c1d0f7debc67287089bad4ab28e60d97;EISENHUTH GMBH & CO KG;;http://www.eisenhuth.com;;DE;Friedrich-Ebert-Strasse 203;OSTERODE;1225;
91821bad25405c9c37f5f10d0e857624;EISTEC AB;EISTEC;http://www.eistec.se;;SE;AURORUM 1C;LULEA;;
d7c02670a8f3226af2c8b610be0e0cc6;EITZENBERGER LUFTLAGERTECHNIK GMBH;EITZENBERGER;http://www.eitzenberger.com;;DE;FEICHTMAYRSTRASSE 21;WESSOBRUNN;;
7343b2b66ec3a7c77e8b8a14f27255d6;EIVP;EIVP;http://www.eivp-paris.fr;;FR;FÃ©nelon 15;PARIS;;
fa078bdd6f9a9fe4f76a9ffcdce2e831;EJLSKOV CONSULT A/S;;http://www.ejlskov.com;;DK;Voldbjergvej;RISSKOV;;
6014c5f229de4b9459e6e73a758000f3;EJSTRUPHOLM DAMBRUG AS;EJST;http://www.ejstrupholmdambrug.dk;;DK;OSTERGADE 12;Ejstrupholm;;
f3f64c24397bb26b034243de3f04da2e;EKA CHEMICALS AB;EKA;http://www.akzonobel.com/eka;;SE;;BOHUS;;
5f2720b423dee302073578b9e9bb9cd0;EKIN SOCIEDAD COOPERATIVA;EKIN;http://www.ekin.es;;ES;BARRIO BOROA;AMOREBIETA ETXANO BIZKAIA;;
76cc5e1101b67bc00e5b990d181527b8;EKINOKS HARITA YAZILIM MUHENDISLIK SANAYI VE TICARET LIMITED SIRKETI;EKINOKS;http://www.ekinoks3d.com;;TR;GÃ¶ztepe Mah. Camlik Cad. C27 Blok. No.14/5;BEYKOZ ISTANBUL;;
bc6924eff8ebb5a335d59db9d9a77213;EKIS ROMANIA S R L;EKIS;http://www.ekis-group.com;;RO;1str Pop Z.N. Augustin;PITESTI;;
275b3185640c3e5f5a950ca4b03feb21;EKITO SARL;EKT;;;FR;RUE DE CAULET 12 AEROPARC 12;TOULOUSE;;
1c753e410d987be8011eca880a3924a7;EKO DENGE CEVRESEL EKONOMIK SOSYAL ARASTIRMA DANISMANLIK MUHENDISLIK PROJE INSAAT TICARET VE MUMESSILLIK LIMITED SIRKETI;EKO DENGE;http://www.ekodenge.com;;TR;HACETTEPE UNIVERSITESI TEKNOKENTI 1 AR-GE BINASI 18;CANKAYA ANKARA;;
afabc4d84e28055da17d58c7fd96cc97;EKO SUSTAV DOO ZA GOSPODARENJE OTPADOM;EKO-SUSTAV;http://www.ekosustav.hr;;HR;ZUPANIJSKA 9;VUKOVAR;;
06cc3fbbd96cd38134e574b30f2c4d14;EKODOMA;EKODOMA;http://www.ekodoma.lv;;LV;Zentenes street 12-49;RIGA;;
ba7c1f8e68fbef26585b778565d05b82;EKOLITE OY;EKOLITE OY;http://www.ekolite.fi;;FI;Sampsankatu 4B;TURKU;;
98f89a1cf28007cbac7a5f110cbd7b97;EKON MODELING SOFWARE SYSTEMS LTD*EKON;EKON;;;IL;MIGDAL HA LEBANON STREET 23;MODIIN;;
aeca4ecb07d1be4b54853f693f6c0ed0;EKONEK INNOVACION EN VALORIZACION DE SUBPRODUCTOS S L;;http://www.ekonek.eu;;ES;C/Arturo Campion 31;IRUN;;
ccf99479a8c45fe22642913b0584aeb1;EKONOMICKA UNIVERZITA V BRATISLAVE;EUBA;http://www.euba.sk;;SK;DOLNOZEMSKA CESTA 1;BRATISLAVA;;
21ce6933246295998b439e3bfd23adee;EKONOMICKY USTAV SLOVENSKEJ AKADEMIE VIED;SAS BIER;http://www.ekonom.sav.sk;;SK;SANCOVA 56;BRATISLAVA;;
13c48dccf3003803e23b72c5c0bd79b7;EKONOMISTYRNINGSVERKET;ESV SWEDEN;;;SE;Drottningatan 89;Stockholm;10430;
4b8e48e62a5121adfcfdcf487f3a454a;EKONOMSKI FAKULTET, UNIVERZITET U BEOGRADU;BEL;;;RS;Kamenicka br 6;BELGRADE;;
fae220eced62b9c5f26e3e19881d9b71;EKONOMSKI INSTITUT ZAGREB;EIZ;http://www.eizg.hr;;HR;TRG J F KENNEDY A 7;ZAGREB;0;
a1a371adbba85ea95791e666b7419944;EKOTECH RECYKLING TOMASZ PYRSZ MAREK KOZLOWSKI SPOLKA JAWNA;;http://www.ekotech-recykling.pl;;PL;UL. BROWAROWA 7;TYCHY;;
e971b0403da56af3b27e14bad96dbd86;EKOTEK INGENIERI Y CONSULTORIA MEDIOAMBIENTAL;EKOTEK;http://www.ekotek.es;;ES;AV/ RIBERA DE AXPE (ALTZAGA);ERANDIO;;
8ee600870ac168dbbd79ccec359fbe02;EKSPERT SITR OKREGOWY OSRODEK RZECZOZNAWSTWA I DORADZTWA TECHNICZNEGO SP Z O O;EKSPERT;;;PL;ULICA JANA Z KOLNA 38;KOSZALIN;;
102bda507e7bd1c8339f7ed66197a6f1;EKSPLA UAB;EKSPLA;;;LT;Savanoriu Ave. 231;VILNIUS;;
603ce89dfbf9b35b1bf1f866ec18edcd;EKSPOBALTA;EB;;;LT;KAUNO G. 36;VILNIUS;;
b23bbf4b15c19314e1eb4498be2fd247;EL CALEYO NUEVAS TECHNOLOGÃ�AS S A;;http://www.elcaleyo.es;;ES;Calvo Sotelo 16 3 Dcha.;OVIEDO;;
e080b95d2d6a9d3f87e1aa801d7b7eb0;EL CANTO AGROALIMENTARIA SL;CANTO;http://www.huevoselcanto.com;;ES;CARRETERA LOMINCHAR YUNCLER KM 2 5;CEDILLO DEL CONDADO;0;
49c77a689a6938bb2d7651f225a65a2c;EL COLEGIO DE LA FRONTERA SUR;ECOSUR;http://www.ecosur.mx;;MX;Ctra Panamerica y Periferico Sur S/N;ST CRISTOBAL DE LAS CASAS;;
1b6df3cc1709f26bcc20f2581547340c;EL JARDIN DE JUNIO SL;JARJUN;http://www.eljardindejunio.com;;ES;PASEO REINA CRISTINA 9;MADRID;;
0810dfeea6985d6572294a3aff433bad;EL KRETSEN I SVERIGE AB;EL-KRETSEN AB;http://www.elkretsen.se;;SE;PO BOX 1357;STOCKHOLM;1357;
6b452dc19dbdfdebc80779264ee82435;EL PASTORET DE LA SEGARRA SL;PASTORET;http://www.pastoret.com;;ES;Calle Carretera SN;SANT GUIM DE FREIXENET;;
1aa53e3a2cca923830c1b0d93b2a36ad;ELAN PHARMA INTERNATIONAL LIMITED;ELAN;http://www.elan.com;;IE;TREASURY BUILDING, LOWER GRAND CANAL STREET;DUBLIN 2;;
783d7ba5f99f6af04d08305daa1f1919;ELANTAS ITALIA SRL;ELANTAS ITALIA;http://www.elantas.com;;IT;VIA STRADA ANTOLINI 1;COLLECCHIO PR LEMIGNANO;;PR
71156483b2d3f975f7493f777058b153;ELAPHE, PODJETJE ZA RAZVOJ IN PRODAJO ELEKTRICNIH VOZIL TER ENERGIJSKIH VIROV D O O;;http://www.in-wheel.com;;SI;Teslova ulica 30;LJUBLJANA;;
5e4960000cefb5e91725930fc18b8230;ELASIS SCPA;ELA;http://www.elasis.it;;IT;VIA EX AEROPORTO SN;POMIGLIANO D ARCO;;NA
3364282fdd85803d8f4d0769dc1e227c;ELASTA IND NV;;http://www.elasta.be;;BE;TEXTIELSTRAAT;WAREGEM;;
de05c11c0a0e780173418fab28d881a8;ELASTIQUE GMBH;ELASTIQUE;http://www.elastique.de;;DE;MOLTKESTRASSE 127;KOLN;;
f588e8183614d0056f177203d7104082;ELASTOMEROS RIOJANOS, S A;ELASTORSA;http://www.elastorsa.com;;ES;AVENIDA DE QUEL;ARNEDO;;
e418dd44db7b3335c7c449e447c09da0;ELASTOPOLI OY;ELASTOPOLI;http://www.elastopoli.fi;;FI;NOKIANKATU;VAMMALA;;
9d0eb86ad7c86de143b2c3278b59f43f;ELASTRADE S R L;ELASTRADE;http://www.gommamica.it;;IT;S.S. 17KM 94, 700;PRATOLA PELIGNA;;AQ
bec577db327052b5af44983afb24e769;ELBIT SECURITY SYSTEMS LTD;;http://www.elbitsystems.com/eleop;;IL;Advanced Technology Park Kiryat Weizman POB 1165;REHOVOT;;
ff61ea02a8ee8f0e8dcb57157fcfb630;ELBIT SYSTEMS ELECTRO OPTICS ELOP LTD;ELOP;http://www.el-op.com/;;IL;Hamada 5;Rehovot;1165;
601aa9f92e5a7bdb2e3ccb07473de3a5;ELBIT SYSTEMS LTD;ESL;http://www.elbitsystems.com;;IL;Advanced Technology Center;HAIFA;539;
353d3986395e62b9b6a6b9f379ee718c;ELCOGAS, S A;ELC;;;ES;CARRETERA CALZADA DE CALATRAVA KM27;PUERTOLLANO CIUDAD REAL;200;
7abdaec1d8e2555eb35d7c324de380a2;ELCOMAX GMBH;ELCO;http://www.elcomax.com;;DE;Bayerwaldstr. 3;MÃ¼nchen;;
2990b48048d1bcb50c5b7d537daad5a8;ELCON SOLUTIONS OY;ELCON;http://www.elcon.fi;;FI;PYHAN KATARIINAN TIE;PIISPANRISTI;;
ade6af3b2967a3cbec58bd630b4dd1b9;ELCORE GMBH;ELCORE;;;DE;BAYERWALDSTRASSE 3;MUNCHEN;;
4252d3d3d470fe06680c06723d2904cd;ELDES S R L;;http://www.eldes.it;;IT;Via di Porto 2/b;SCANDICCI;;FI
48199c1fc62103195a1970760974a69d;ELDOS SP ZOO;ELDOS;http://www.eldos.com.pl;;PL;BACCIARELLO;WROCLAW;;
ad481320b510cefd2ac961759b24edea;ELECTRABEL SA;ELB;;;BE;Boulevard du Regent, 8;BRUXELLES;;
3f99747fe7ac3da8687680364ea87e61;ELECTRAWINDS NV;ELECTRAWINDS;http://www.electrawinds.be;;BE;JOHN CORDIERLAAN 9;OOSTENDE;;
08e19b24175eed80b095a8912e75082d;ELECTRICARS LTD;ELEC;http://www.elettricars.com;;MT;MARINA SEAFRONT SKYWAY OFFICES SUITE 8 BLOCK C 179;PIETA;;
15a48a21e58d620d261e3a081bd76d38;ELECTRICITE DE STRASBOURG SA;ESR;http://www.esgroupe.fr;;FR;BOULEVARD DU PRESIDENT WILSON 26;STRASBOURG;;
9cfec49f0e89fdd6a3026242323cc6fe;ELECTRICITE RESEAU DISTRIBUTION FRANCE;ERDF;http://www.erdfdistribution.fr;;FR;TERRASSE BOIELDIEU 102;PARIS LA DEFENSE CEDEX;;
6a699e9505c2d9e016ce765e8bb8df5c;ELECTRICITY AUTHORITY OF CYPRUS;EAC;;;CY;Photi Pitta Street;NICOSIA;;
3e023f871b1c09ef07eeb0eb7430fb40;ELECTRO POWER SYSTEMS;ELECTROPS;http://www.electrops.it;;IT;VIA LIVORNO 60;TORINO;;TO
e05f9b5f43ff3750c7f98a210717860d;ELECTRO SCIENTIFIC INDUSTRIES EUROPE LTD;;http://www.esi.com;;UK;Avro Court, Ermine Business Park 8;HUNTINGDON;;
97245bec03f9b72fb9189e593bf20045;ELECTROARGES SA;ELGS;;;RO;STR ALBESTI 12 MUNICIPUL CURTEA DE;ARGES;;
38042a31633d7391fb83f054945df471;ELECTROCELL A/S;;http://www.electrocell.com;;DK;Vennelystvej 1;TARM;;
d697360cacd62b8e2177d874f8e53d43;ELECTROCHEMICAL SENSOR TECHNOLOGY LIMITED;EST;http://www.electrosensortech.co.uk;;UK;The Old Brewery;CASTLE EDEN;;
0a4ec255f37c3d10701ace402d1d68ae;ELECTROLITICOS LOFRAN SA;LOFRAN;http://www.lofran.es;;ES;CALLE YESOS SECTOR 5 POLIGONO INDUSTRIAL LA TORRECILLA 1;YELES TOLEDO;;
f825003c64f01e2d6c330cca2f1e070c;ELECTROLUX HOME PRODUCTS CORPORATION NV;ELECTROLUX;;;BE;Belgicastraat;ZAVENTEM;;
c07825bdf97f542a92b56f4e447ad5c9;ELECTROLUX ITALIA S P A;;;;IT;Corso Lino Zanussi;PORCIA (PN);;PN
34750c14fcdc42e63b141dda2848fecc;ELECTROLUX POLAND SPOLKA ZOO;ELECTROLUX;;;PL;Ul. Kolejowa 5/7;WARSZAWA;;
ec1ecb4b110ecd4ae0a74a05ddd345d2;ELECTRON CONSORTIUM JSC;ELECTRON;http://www.electron-bg.eu;;BG;Kukush Str. 1;SOFIA;;
30895321cbae0c9dc376349622f81367;ELECTRONIC AND TECHNICAL SERVICES LTD;E&TS;http://www.etscontrols.co.uk;;UK;ACREVILLE ROAD 40 BEBINGTON;WIRRAL;;
427fc12fc664d6e3917a97bc78380f91;ELECTRONIC MACHINING SRL;;http://www.elmanet.it;;IT;Via San Cassiano 20;RIVA DEL GARDA;;TN
13e5ef0d61f3ca8e1cadb5a6a06fb12e;ELECTRONIC SERVICE DELIVERY LIMITED;ESD;;;UK;Bon Marche Centre, Ferndale Road;London;SW9 8BJ;
396955efa055e7c5b549980c754d6d11;ELECTRONIC SOLUTIONS;ELSOL;;;RO;ION MIHALACHE, Bl.11, Sc.A, ap.33 113;BUCURESTI;11177;
cbff9d0b72acb2da068eb53a3d7c4faa;ELECTRONIC SYSTEM DESIGN LTD;ESDL;;;MT;GARDENIA 142 VJAL IL-QALBIENA;MOSTA;;
d495e96837ff3e8b8ce35fc7704568d5;ELECTRONIC SYSTEMS DESIGN LTD;ESDL;http://www.esdl.com.mt;;MT;GARDENIA, Vjal il-Mostin Qalbiena;MOSTA MST05;;
0e7297db6d2eccce3dcff1ea427f8ac5;ELECTRONIC VLSI ENGINEERING & EMBEDDED SYSTEMS;ELVEES;http://www.elvees.ru;;RU;ZELENOGRAD PASSAGE 4922;MOSCOW;;
67f80078674892860b8810fc24427d6a;ELECTRONICA SEYMA, S L;SEYMA;;;ES;CAMILO ALONSO VEGA 48;SANTANDER;;
cac210952722d4991344dd4858628767;ELECTRONICS DESIGN LTD;;http://www.electronics.ee;;EE;Tuulemae 5;TALLINN;1213;
af083d185cbfe6ced944764a8ab1fa20;ELECTRONIQUE INDUSTRIELLE DE L'OUEST  TRONICO SAS;;http://www.tronico.com;;FR;Rue du bocage 26;SAINT PHILBERT DE BOUAINE;;
df009ed82715affd147d351523790dc6;ELECTROPHORETICS LTD;PROTEOME;;;UK;COVEHAM HOUSE DOWNSIDE BRIDGE ROAD;COBHAM;;
8e81dcf6f1a872a96c29d17003e672e9;ELECTROZETA DI ZANNIER GUERRINO & CSNC*;ELECTROZETA;http://www.electrozeta.it;;IT;VIA CAMILLA KECHLER 12;SAN GIORGIO DELLA RICHINVELDA;;PN
77eb7ba859151ab5bb69710a53f39cbe;ELEKA INGENIARITZA LINGUSITIKOA, S L;ELEKA;;;ES;Zelai Haundi Kalea, Polig Osinalde;Usurbil Gipuzkoa;20170;
6a5f7bbe6d157a7e5fc85332f2a6b9e2;ELEKTA AB;ELEKTA;http://www.elekta.com;;SE;Kungstensgatan 18;STOCKHOLM;;
32d6d512d8d66eebd8735da988fb27e5;ELEKTRIK DAGITIM HIZMETLERI DERNEGI BASKANLIGINA;ELDER;http://www.elder.org.tr;;TR;SOGUT IS MERKEZI 4 19 SOGUTOZU;CANKAYA ANKARA;;
a869a297ab74345b0c36d225871f64e4;ELEKTRISCHE AUTOMATISIERUNGS UND ANTRIEBSTECHNIK EAAT GMBH CHEMNITZ;EAAT;http://www.eaat.de;;DE;ANNABERGER STRASSE 231;CHEMNITZ;;
56ab4a989279d6377e592a4f740ef1d4;ELEKTRO LJUBLJANA OVE, INZENIRING SPODROCJA OBNOVLJIVIH VIROV ENERGIJE, D O O;ELOVE;;;SI;SLOVENSKA CESTA;LJUBLJANA;1000;
f9a14a6de4cd54312f2f76804d4ea8a4;ELEKTRO MARIBOR, PODJETJE ZA DISTRIBUCIJO ELEKTRICNE ENERGIJE D D;ELMB;;;SI;Vetrinjska ulica;Maribor;2000;
c35b2f98b0c2c2180e7049a70674bbf4;ELEKTRO PRIMORSKA, PODJETJE ZA DISTRIBUCIJO ELEKTRICNE ENERGIJE DD;EP;;;SI;ERJAVCEVA ULICA 22;NOVA GORICA;5000;
08fc8302c2f4331589a8c2fe5d01c49d;ELEKTRO SLOVENIJA DOO;ELES;http://www.eles.si;;SI;HAJDRIHOVA 2;LJUBLJANA;;
fbe15d1e7b737427725d5080311e1705;ELEKTROBIT AUTOMOTIVE GMBH;EBA;;;DE;FRAUENWEIHERSTRASSE 14;ERLANGEN;;
7369993c3b33ae8ff09b20f10cfb6aba;ELEKTROBIT FRANCE SAS;ELEKTROBIT;http://www.elektrobit.com;;FR;AVENUE EIFFEL 8;CARRIERES SUR SEINE;;
7218ccba7701caadfca0942afd50f928;ELEKTROBIT WIRELESS COMMUNICATIONS OY;EB;;;FI;TUTKIJANTIE 8;OULU;;
32c2e89c6c72809e1d32aab9b0292783;ELEKTROENERGIEN SYSTEMEN OPERATOR EAD;ESO BULGARIA;;;BG;James Bourchier Blvd;Sofia;;
64b11f56a2bed8cf8af4307b5880668b;ELEKTRON DRUSTVO SA OGRANICENOM ODGOVORNOSCU ZA PROIZVODNJU TRGOVINU I GRADEVINARSTVO;ELEKTRON;;;HR;VRSANSKA;KRK;;
64d1b3c72a7d988876d16e1893bf3cb8;ELEKTRONIKA DIAPLOUS ETAIRIA PERIOR ISMENIS EVTHINIS;DIAPLOUS;http://www.diaplous.com;;EL;PLATANI EPISTIMONIKO PARKO PATRAS B12;RIO PATRAS;;
db4d5a6d33209194333174a3f747d319;ELEKTRONIKAS UN DATORZINATNU INSTITUTS;EDI;http://www.edi.lv;;LV;DZERBENES IELA 14;RIGA;;
e6d24f6ce9a6c312e9eaca1d647665db;ELEKTRONINES SISTEMOS UAB;ELEKTRONIN?S SISTEMOS UAB;http://www.elsystems.lt;;LT;SILTNAMIU;KAUNAS;;
9affb4eecaae523040c8f529c295c6fc;ELEKTROSERVISI, ENERGETIKA, MERILNI LABORATORIJ IN NEPREMICNINE D D;ES;;;SI;DOBRAVE 6;TRZIN;1236;
cecfa0421149977fb3cc265c1467235c;ELEMENT ENERGY LIMITED;;http://www.element-energy.co.uk;;UK;Station Road 20;CAMBRDGE;;
7bd8c78d308e3bcf3b52b03d72674269;ELEMENT MATERIALS TECHNOLOGY HITCHIN LIMITED;ELEMENT HITCHIN;http://www.element.com;;UK;WILBURY WAY;HITCHIN HERTS;;
a84893b2e4c560bfd975e5118bfe9e59;ELEMENT SIX LIMITED;E6;;;UK;KINGS RIDE PARK;ASCOT;SL5 8BP;
64eb8a16303c52075830eb9a1a9135a0;ELEP NV;ELEP;http://www.elep.be;;BE;KERKHOVENSESTEENWEG 92;LOMMEL;;
2f54929fd76de525b11d1e122cd9d3d8;ELETTRA  SINCROTRONE TRIESTE SCPA;ELETTRA;http://www.elettra.trieste.it;;IT;SS 14 KM 163.5;BASOVIZZA TRIESTE;;TS
e81623cda29bc59069e11c19c9ab061c;ELETTROSYSTEM DI TONA PAOLINO, TONA GIUSEPPE E C S A S;;http://www.elettrosystem.com;;IT;STRADA PROVINCIALE N. 38 ASTI-CASORZO Km. 5;SCURZOLENGO;;AT
83e070b898c30d55c07c1d38e60e3439;ELGA GMBH;ELGA;;;AT;SCHIFFAMTSGASSE;WIEN;1020;
b68bba447a5e119e48ea135e1f9ae10a;ELGERTA ELECTRONICS OU;;http://www.elgertagroup.com;;EE;Katusepapi 6;TALLINN;;
9f6001aa4a290f2c062bf8468011f78b;ELGI SRL;ELGI;;;IT;PIAZZA DELLA VITTORIA;GENOVA;16121;GE
4de5acc3c3a70fa24698f551a4634a1c;ELHANDELN I STOCKHOLM AB;ETC;;;SE;PO BOX 4403;STOCKHOLM;102 68;
e115c63338fb45e59dcf63452aa5f13b;ELI LILLY AND COMPANY LIMITED;LILLY;;;UK;Lilly House, Priestley Road;Basingstoke;;
8b82e7d0ee5baee41b52f70f8208bfe0;ELIA SYSTEM OPERATOR;ELIA SO;;;BE;BOULEVARD DE L'EMPEREUR 20;BRUXELLES;;
0e78799acba23ca8a63b033ce232c0ff;ELIAVA BIO PREPARATIONS LTD;ELV-BP;;;GE;GOTUA STREET 3;TBILISI;;
df5d2b8778735426a43184bbf7a9de3d;ELICA SPA;ELICA;http://www.elica.com;;IT;VIA DANTE 288;FABRIANO;;AN
36329b29394948dea82b91ea6755c457;ELIKA NEKAZARITZAKO ELIKAGAIEN SEGURTASUNARAKO EUSKAL FUNDAZIOA;ELIKA;http://www.elika.net;;ES;GRANJA MODELO ARKAUTE;ARKAUTE ALAVA;;
b8e26e5ccccb4bef10f94b74a352628e;ELIN AE KATASKEVIS KAI EMPORIAS MICHANIMATON TROPHIMON;ELIN SA;http://www.elincom.gr;;EL;25th km Thessalonikis Moudanion, Kato Sholari;THESSALONIKI;;
81a83798a8b030326abc3a6915d59c49;ELINKEINOELAEMAEN TUTKIMUSLAITOKSEN KANNATUSYHDISTYS R Y;ETLA;http://www.etla.fi;;FI;Loennrotinkatu, 4B;HELSINKI;;
18da69394e138892658bb381c55107aa;ELINTARVIKETEOLLISUUSLIITTO RY;KMY;;;FI;PASILANKATU 2;HELSINKI;115;
fd5464eaa72c3e585cf37aea769569b4;ELIOP SEINALIA S L;ELIOP SEI;http://www.eliopseinalia.com;;ES;SEPULVEDA 7;ALCOBENDAS;;
ccd3541cc599d65fdf8a8c5d5c263732;ELITAC BV;ELITAC;http://www.elitac.nl;;NL;Lommerlustlaan 59;HAARLEM;;
9e863451fcbe87c84669238372a3d985;ELIZABETH ANN SINGLETON;STATEWATCH;;;UK;EATON ROAD 21;ILKLEY;;
d98ba640426b3143002deba53126136c;ELIZABETH WAGER;SIDEVIEW;http://www.lizwager.com;;UK;STATION ROAD 19;PRINCES RISBOROUGH;;
e243f2a6306bbc35bb6f9120eee170c9;ELK FERTIGHAUS AG;ELK;;;AT;INDUSTRIESTRASSE;SCHREMS;;
490b0266f49cecee780d2e88b059b34b;ELKE SENSOR OU;ELKESENSOR;http://www.elkesensor.ee;;EE;ELEKTRONI 8-60;TALLINN;;
a6ad6581ce3606a6afad0e23da0e7cf0;ELKEDE TECHNOLOGY AND DESIGN CENTRE SA;ELKEDE;;;EL;12km Athens - Lamia National Road (12 CHLM ETHNIKIS ODOU ATHINON);METAMORPHOSI, ATHENS;;
8688b6c335ae964135c0f95f312af6d7;ELKEM AS;ELK;http://www.foundry.elkem.com;;NO;DRAMMENSVEIEN 169;OSLO;;
779c4c3d5f54c752aa0078cfdc8ad9cd;ELKEM SOLAR AS;ELKS;http://www.elkem.com;;NO;Fiskaaveien 200;KRISTIANSAND;8040;
3c6bbfc62e5c222ded2a6d1b7d569b32;ELLA CS SRO;;http://www.ellacs.eu;;CZ;MILADY HORAKOVE 504;HRADEC KRALOVE;;
c02badc32cf91d84bb1342c35d0b9daa;ELLAS SAT ANONYMH ETAIREIA YPIRESIES DORYFORIKON SYSTIMATON KAI EPIKOINONION;HES;;;GR;LEOFOROS KIFISIAS 99;ATHENS;15124;
46e83116405ec7d486152666de894283;ELLEN MACARTHUR FOUNDATION TRADING LIMITED;ELLEN MACARTHUR FOND;http://www.ellenmacarthurfoundation.org;;UK;MEDINA ROAD - THE SAIL LOFT 42;COWES;;
0127eacd4a3ae86b1decb4ec7fd6b9a2;ELLETTARI LUCA SAS DI ELLETTARI LUCA EC;ELLETTARI;http://www.ellettariluca.com;;IT;Via Madonnina 5 - A;MADREGOLO COLLECCHIO PR;;PR
b8ed6de1d3370ea42f6513a5a563f905;ELLINIKA PETRELAIA AE;HELPE;http://www.helpe.gr;;EL;ODOS CHEIMARRAS 8A;MAROUSI;;
510b26766d4bb7e65ec34a6ac1a78787;ELLINIKA TACHYDROMEIA;ET;;;EL;APELLOU 1;ATHINA;;
